UnixTime(ms),PosX,PosY,PosZ,OrientX,OrientY,OrientZ,OrientW
1756066405644,0.20992030,1.10039973,-0.01027980,0.00409714,0.12585909,-0.01540570,0.99192004
1756066405655,0.20991699,1.10038915,-0.01026919,0.00411048,0.12586468,-0.01536707,0.99191988
1756066405666,0.20992942,1.10039675,-0.01023957,0.00410730,0.12594085,-0.01525018,0.99191202
1756066405678,0.20993130,1.10040328,-0.01020488,0.00409124,0.12598205,-0.01518585,0.99190785
1756066405689,0.20993276,1.10040295,-0.01018199,0.00410950,0.12599101,-0.01522691,0.99190600
1756066405700,0.20993291,1.10040328,-0.01016441,0.00401480,0.12601935,-0.01523800,0.99190262
1756066405711,0.20993249,1.10040045,-0.01014835,0.00404617,0.12598057,-0.01523292,0.99190750
1756066405722,0.20991819,1.10041487,-0.01011720,0.00389356,0.12599969,-0.01520149,0.99190616
1756066405733,0.20991959,1.10042229,-0.01010484,0.00386131,0.12611618,-0.01506680,0.99189354
1756066405744,0.20991938,1.10042107,-0.01011708,0.00415551,0.12610164,-0.01492294,0.99189637
1756066405755,0.20989199,1.10043061,-0.01014122,0.00417546,0.12616070,-0.01494075,0.99188851
1756066405767,0.20981778,1.10043049,-0.01018667,0.00417930,0.12621686,-0.01490618,0.99188187
1756066405778,0.20975943,1.10040948,-0.01021567,0.00421273,0.12624757,-0.01476709,0.99187990
1756066405789,0.20971544,1.10039023,-0.01023248,0.00413617,0.12620154,-0.01473627,0.99188654
1756066405800,0.20971186,1.10036832,-0.01023391,0.00398827,0.12616030,-0.01477308,0.99189184
1756066405811,0.20971192,1.10034972,-0.01024172,0.00388573,0.12609890,-0.01487615,0.99189852
1756066405822,0.20971866,1.10033560,-0.01024920,0.00389809,0.12604675,-0.01488046,0.99190503
1756066405833,0.20971818,1.10032043,-0.01025113,0.00383252,0.12597421,-0.01475235,0.99191642
1756066405844,0.20971490,1.10029697,-0.01024508,0.00377228,0.12603859,-0.01476889,0.99190822
1756066405855,0.20970316,1.10028201,-0.01022521,0.00367080,0.12611789,-0.01474154,0.99189893
1756066405867,0.20969407,1.10027573,-0.01020426,0.00364552,0.12614359,-0.01471767,0.99189611
1756066405878,0.20968641,1.10026118,-0.01018861,0.00367286,0.12615640,-0.01463572,0.99189559
1756066405890,0.20967849,1.10024288,-0.01017433,0.00357841,0.12615088,-0.01457784,0.99189749
1756066405900,0.20966829,1.10021538,-0.01016131,0.00346610,0.12616951,-0.01461752,0.99189494
1756066405911,0.20965867,1.10019216,-0.01015231,0.00339940,0.12618626,-0.01467731,0.99189216
1756066405922,0.20964609,1.10018405,-0.01014698,0.00340433,0.12619029,-0.01473317,0.99189080
1756066405933,0.20963691,1.10018650,-0.01014411,0.00355416,0.12621113,-0.01466142,0.99188868
1756066405944,0.20963673,1.10019800,-0.01013514,0.00370964,0.12619331,-0.01443475,0.99189371
1756066405955,0.20961992,1.10020310,-0.01013705,0.00371873,0.12623648,-0.01438719,0.99188887
1756066405966,0.20956163,1.10018539,-0.01017469,0.00370895,0.12620519,-0.01428876,0.99189431
1756066405978,0.20951004,1.10016519,-0.01021490,0.00371805,0.12616996,-0.01429141,0.99189872
1756066405989,0.20946480,1.10014319,-0.01025200,0.00364923,0.12611767,-0.01425042,0.99190622
1756066406000,0.20945244,1.10012883,-0.01025814,0.00351698,0.12605727,-0.01425265,0.99191434
1756066406011,0.20944302,1.10011002,-0.01026538,0.00331457,0.12603396,-0.01430149,0.99191730
1756066406022,0.20942821,1.10009959,-0.01027083,0.00323858,0.12602085,-0.01432894,0.99191882
1756066406033,0.20940514,1.10010037,-0.01028198,0.00318061,0.12602934,-0.01425361,0.99191901
1756066406044,0.20938237,1.10011229,-0.01030955,0.00321230,0.12605205,-0.01416128,0.99191735
1756066406055,0.20935939,1.10012963,-0.01034459,0.00325680,0.12609183,-0.01408794,0.99191319
1756066406067,0.20936380,1.10015818,-0.01037514,0.00325245,0.12613688,-0.01399639,0.99190877
1756066406078,0.20936684,1.10018620,-0.01040524,0.00326029,0.12611980,-0.01393537,0.99191178
1756066406089,0.20936574,1.10020608,-0.01043651,0.00333670,0.12613568,-0.01393373,0.99190953
1756066406100,0.20934765,1.10021871,-0.01046512,0.00340384,0.12615244,-0.01393615,0.99190713
1756066406111,0.20932893,1.10022199,-0.01048687,0.00345947,0.12615628,-0.01397197,0.99190595
1756066406122,0.20931388,1.10021597,-0.01049805,0.00341080,0.12617457,-0.01398708,0.99190358
1756066406133,0.20929547,1.10020036,-0.01051196,0.00330359,0.12617871,-0.01409864,0.99190183
1756066406145,0.20928161,1.10017878,-0.01052386,0.00314471,0.12622618,-0.01414991,0.99189558
1756066406156,0.20926465,1.10016137,-0.01053178,0.00305311,0.12625793,-0.01416089,0.99189167
1756066406167,0.20924814,1.10014468,-0.01058704,0.00311709,0.12628119,-0.01408888,0.99188953
1756066406178,0.20922886,1.10012594,-0.01065278,0.00313863,0.12629099,-0.01394893,0.99189020
1756066406189,0.20921220,1.10010788,-0.01070210,0.00306037,0.12634220,-0.01392856,0.99188421
1756066406200,0.20919655,1.10010138,-0.01071078,0.00297610,0.12633150,-0.01401188,0.99188465
1756066406211,0.20918201,1.10009563,-0.01071730,0.00286252,0.12635476,-0.01402809,0.99188179
1756066406222,0.20916505,1.10009095,-0.01072136,0.00285771,0.12644968,-0.01397643,0.99187044
1756066406233,0.20914583,1.10010061,-0.01071694,0.00282555,0.12650437,-0.01385131,0.99186531
1756066406244,0.20912753,1.10011053,-0.01072311,0.00281839,0.12647724,-0.01378782,0.99186968
1756066406256,0.20911814,1.10011175,-0.01073653,0.00286119,0.12645686,-0.01377579,0.99187232
1756066406267,0.20911710,1.10010353,-0.01076150,0.00287055,0.12639001,-0.01372503,0.99188152
1756066406278,0.20912008,1.10009858,-0.01077893,0.00283164,0.12636403,-0.01373308,0.99188483
1756066406289,0.20911606,1.10009709,-0.01078844,0.00283009,0.12640701,-0.01377745,0.99187874
1756066406300,0.20909770,1.10011062,-0.01078382,0.00284155,0.12647111,-0.01372509,0.99187127
1756066406311,0.20908158,1.10012305,-0.01077297,0.00290115,0.12654995,-0.01363342,0.99186230
1756066406322,0.20906885,1.10013664,-0.01075760,0.00293654,0.12660029,-0.01350951,0.99185747
1756066406333,0.20906229,1.10014337,-0.01074597,0.00295668,0.12659713,-0.01341200,0.99185913
1756066406345,0.20905285,1.10013735,-0.01073551,0.00295290,0.12657322,-0.01337743,0.99186266
1756066406356,0.20904140,1.10012063,-0.01071656,0.00286747,0.12658890,-0.01340479,0.99186054
1756066406367,0.20896544,1.10009077,-0.01070553,0.00273777,0.12655338,-0.01347150,0.99186454
1756066406378,0.20890094,1.10006395,-0.01070130,0.00269684,0.12654802,-0.01356951,0.99186400
1756066406389,0.20884939,1.10004431,-0.01069978,0.00274734,0.12655317,-0.01351931,0.99186389
1756066406400,0.20884569,1.10003549,-0.01067451,0.00272377,0.12652689,-0.01332398,0.99186995
1756066406411,0.20883967,1.10004124,-0.01064581,0.00283277,0.12659899,-0.01335689,0.99186000
1756066406422,0.20883025,1.10005042,-0.01063418,0.00285106,0.12656562,-0.01323132,0.99186589
1756066406433,0.20883305,1.10004592,-0.01062396,0.00297930,0.12661158,-0.01313130,0.99186098
1756066406445,0.20882593,1.10004443,-0.01059920,0.00296713,0.12657125,-0.01309390,0.99186666
1756066406456,0.20882367,1.10004228,-0.01056615,0.00286794,0.12658800,-0.01304230,0.99186549
1756066406467,0.20881538,1.10003892,-0.01057038,0.00286434,0.12661300,-0.01297147,0.99186324
1756066406478,0.20880277,1.10005867,-0.01058716,0.00285274,0.12669523,-0.01296645,0.99185284
1756066406489,0.20878522,1.10007900,-0.01060867,0.00291065,0.12677602,-0.01298022,0.99184217
1756066406500,0.20876937,1.10008729,-0.01061177,0.00298742,0.12684267,-0.01296569,0.99183361
1756066406511,0.20876078,1.10009468,-0.01060718,0.00299811,0.12689728,-0.01304320,0.99182557
1756066406522,0.20875581,1.10009265,-0.01060563,0.00299995,0.12689809,-0.01313340,0.99182427
1756066406533,0.20875679,1.10008416,-0.01059988,0.00296695,0.12688461,-0.01314982,0.99182588
1756066406544,0.20875771,1.10008225,-0.01058581,0.00296941,0.12686798,-0.01312653,0.99182831
1756066406556,0.20875765,1.10008276,-0.01058087,0.00299836,0.12680173,-0.01312105,0.99183677
1756066406567,0.20874883,1.10004395,-0.01059598,0.00296608,0.12673773,-0.01308328,0.99184554
1756066406578,0.20873718,1.09999496,-0.01060224,0.00286793,0.12668607,-0.01308620,0.99185239
1756066406589,0.20872612,1.09995535,-0.01059967,0.00264986,0.12662744,-0.01322764,0.99185861
1756066406600,0.20872565,1.09993342,-0.01058841,0.00258607,0.12660032,-0.01324235,0.99186204
1756066406611,0.20871578,1.09991944,-0.01056924,0.00247368,0.12661857,-0.01325112,0.99185988
1756066406622,0.20870174,1.09992495,-0.01055214,0.00261389,0.12670032,-0.01319360,0.99184985
1756066406633,0.20868684,1.09995013,-0.01054528,0.00291036,0.12675315,-0.01284056,0.99184691
1756066406645,0.20867904,1.09996927,-0.01053989,0.00303420,0.12680299,-0.01266828,0.99184238
1756066406656,0.20866032,1.09998429,-0.01052654,0.00306510,0.12681827,-0.01275733,0.99183919
1756066406667,0.20865907,1.10000327,-0.01050809,0.00308434,0.12684722,-0.01267567,0.99183648
1756066406678,0.20866017,1.10001317,-0.01049343,0.00305372,0.12688500,-0.01271938,0.99183118
1756066406689,0.20865460,1.10001642,-0.01047811,0.00305281,0.12691475,-0.01279897,0.99182635
1756066406700,0.20864762,1.10002020,-0.01046571,0.00301853,0.12694718,-0.01284327,0.99182173
1756066406711,0.20864616,1.10002184,-0.01046333,0.00303207,0.12697931,-0.01272824,0.99181906
1756066406722,0.20864408,1.10003054,-0.01046675,0.00300769,0.12695513,-0.01266915,0.99182299
1756066406733,0.20864682,1.10002866,-0.01047632,0.00303738,0.12694716,-0.01268789,0.99182368
1756066406744,0.20864232,1.10002136,-0.01049078,0.00300792,0.12692771,-0.01265145,0.99182672
1756066406756,0.20862959,1.10000780,-0.01050746,0.00293906,0.12695031,-0.01262689,0.99182435
1756066406767,0.20858587,1.09998080,-0.01053861,0.00283954,0.12698156,-0.01261852,0.99182075
1756066406778,0.20854123,1.09995493,-0.01057437,0.00274420,0.12701077,-0.01262072,0.99181725
1756066406789,0.20850007,1.09993318,-0.01061743,0.00269490,0.12702911,-0.01258126,0.99181553
1756066406800,0.20848511,1.09992740,-0.01065347,0.00259535,0.12702074,-0.01253860,0.99181741
1756066406811,0.20847465,1.09990901,-0.01069418,0.00248572,0.12697448,-0.01254440,0.99182354
1756066406822,0.20846160,1.09988141,-0.01072764,0.00233486,0.12695521,-0.01260000,0.99182567
1756066406833,0.20845176,1.09985861,-0.01076469,0.00226047,0.12694573,-0.01263760,0.99182658
1756066406845,0.20844521,1.09983352,-0.01081184,0.00217193,0.12690075,-0.01259762,0.99183304
1756066406856,0.20843585,1.09980232,-0.01085305,0.00209984,0.12688893,-0.01258166,0.99183491
1756066406867,0.20841374,1.09977967,-0.01088029,0.00205279,0.12686609,-0.01258721,0.99183786
1756066406878,0.20839129,1.09976706,-0.01091757,0.00202934,0.12677904,-0.01267733,0.99184789
1756066406889,0.20837907,1.09974760,-0.01095238,0.00198682,0.12671783,-0.01269033,0.99185563
1756066406900,0.20837916,1.09972614,-0.01098207,0.00192290,0.12669050,-0.01274342,0.99185857
1756066406911,0.20836984,1.09971619,-0.01100284,0.00183723,0.12665687,-0.01274688,0.99186298
1756066406922,0.20836152,1.09970418,-0.01103079,0.00179137,0.12667334,-0.01266864,0.99186197
1756066406933,0.20835166,1.09969386,-0.01105466,0.00175896,0.12672743,-0.01261134,0.99185585
1756066406945,0.20834370,1.09968144,-0.01107883,0.00173041,0.12669844,-0.01256775,0.99186015
1756066406956,0.20834552,1.09967026,-0.01109788,0.00163059,0.12665325,-0.01259006,0.99186581
1756066406967,0.20835157,1.09964967,-0.01111946,0.00154832,0.12654686,-0.01264845,0.99187878
1756066406978,0.20836394,1.09962735,-0.01113954,0.00137631,0.12643738,-0.01276528,0.99189150
1756066406989,0.20836253,1.09960923,-0.01115823,0.00131591,0.12640718,-0.01284306,0.99189442
1756066407001,0.20835875,1.09960878,-0.01118112,0.00129991,0.12640534,-0.01284735,0.99189462
1756066407011,0.20834629,1.09961814,-0.01121372,0.00137824,0.12637882,-0.01275494,0.99189909
1756066407022,0.20832740,1.09961456,-0.01124433,0.00149213,0.12641500,-0.01260425,0.99189624
1756066407033,0.20831381,1.09961677,-0.01127461,0.00154263,0.12639353,-0.01253381,0.99189979
1756066407044,0.20830451,1.09961283,-0.01130119,0.00157212,0.12636890,-0.01254273,0.99190277
1756066407056,0.20829888,1.09960970,-0.01132247,0.00154893,0.12633408,-0.01262116,0.99190625
1756066407067,0.20829119,1.09960169,-0.01133013,0.00145841,0.12635742,-0.01270615,0.99190233
1756066407078,0.20828657,1.09959963,-0.01133519,0.00141418,0.12636348,-0.01278366,0.99190062
1756066407089,0.20828722,1.09960234,-0.01134780,0.00143752,0.12639470,-0.01275384,0.99189700
1756066407100,0.20829077,1.09961122,-0.01135245,0.00149553,0.12644454,-0.01265168,0.99189187
1756066407111,0.20831729,1.09960636,-0.01149651,0.00155854,0.12638683,-0.01258895,0.99189992
1756066407122,0.20834617,1.09958917,-0.01165870,0.00155704,0.12635124,-0.01260407,0.99190427
1756066407133,0.20837651,1.09956768,-0.01181221,0.00153981,0.12631735,-0.01268089,0.99190763
1756066407145,0.20839407,1.09956038,-0.01182175,0.00154995,0.12625614,-0.01275786,0.99191442
1756066407156,0.20840599,1.09954774,-0.01184019,0.00158453,0.12620913,-0.01272664,0.99192075
1756066407167,0.20842372,1.09953779,-0.01184958,0.00159913,0.12624923,-0.01272509,0.99191564
1756066407178,0.20841663,1.09954208,-0.01181686,0.00162053,0.12618463,-0.01266596,0.99192459
1756066407189,0.20840372,1.09955072,-0.01177278,0.00165630,0.12615592,-0.01264503,0.99192845
1756066407200,0.20838706,1.09955046,-0.01172739,0.00169034,0.12612634,-0.01260754,0.99193263
1756066407211,0.20840384,1.09954453,-0.01172498,0.00161529,0.12608601,-0.01260031,0.99193797
1756066407222,0.20842640,1.09952223,-0.01172569,0.00161862,0.12607498,-0.01262904,0.99193900
1756066407233,0.20845182,1.09951437,-0.01172504,0.00152056,0.12607693,-0.01263123,0.99193888
1756066407245,0.20845620,1.09948972,-0.01173103,0.00142653,0.12606105,-0.01268060,0.99194041
1756066407256,0.20846103,1.09945759,-0.01173797,0.00142783,0.12610792,-0.01274002,0.99193369
1756066407267,0.20846047,1.09942481,-0.01174283,0.00144183,0.12617385,-0.01276553,0.99192496
1756066407278,0.20847110,1.09941879,-0.01175621,0.00152064,0.12620520,-0.01282023,0.99192015
1756066407289,0.20848803,1.09940511,-0.01176581,0.00158217,0.12624247,-0.01282883,0.99191520
1756066407300,0.20850132,1.09938473,-0.01176938,0.00154671,0.12626806,-0.01288998,0.99191120
1756066407311,0.20852174,1.09938431,-0.01176682,0.00148099,0.12625069,-0.01297663,0.99191238
1756066407322,0.20854582,1.09939680,-0.01176691,0.00140556,0.12621535,-0.01305386,0.99191598
1756066407333,0.20857312,1.09941342,-0.01176453,0.00136286,0.12616788,-0.01310720,0.99192137
1756066407344,0.20859484,1.09941313,-0.01175597,0.00135372,0.12613664,-0.01315954,0.99192467
1756066407356,0.20861654,1.09941268,-0.01174229,0.00142380,0.12610126,-0.01311169,0.99192970
1756066407367,0.20863391,1.09941295,-0.01171893,0.00144914,0.12608665,-0.01306390,0.99193215
1756066407378,0.20862012,1.09940141,-0.01164117,0.00145427,0.12613263,-0.01290578,0.99192837
1756066407389,0.20860328,1.09940162,-0.01155636,0.00150540,0.12616676,-0.01286320,0.99192450
1756066407400,0.20859529,1.09941116,-0.01148194,0.00153190,0.12618443,-0.01275969,0.99192355
1756066407411,0.20861025,1.09941632,-0.01144320,0.00162903,0.12620513,-0.01270472,0.99192147
1756066407422,0.20862679,1.09942424,-0.01141235,0.00166618,0.12619286,-0.01275965,0.99192226
1756066407433,0.20865415,1.09942338,-0.01137698,0.00164589,0.12622928,-0.01281310,0.99191697
1756066407445,0.20861934,1.09942836,-0.01129627,0.00165731,0.12622656,-0.01287598,0.99191649
1756066407456,0.20858444,1.09944081,-0.01121539,0.00168556,0.12623646,-0.01292510,0.99191454
1756066407467,0.20855044,1.09945568,-0.01114467,0.00176258,0.12625195,-0.01291144,0.99191261
1756066407478,0.20856063,1.09945419,-0.01111838,0.00182292,0.12619878,-0.01294955,0.99191877
1756066407489,0.20857812,1.09945527,-0.01109576,0.00178280,0.12616593,-0.01307552,0.99192137
1756066407500,0.20859329,1.09946215,-0.01107916,0.00179264,0.12613826,-0.01314810,0.99192391
1756066407511,0.20862265,1.09951070,-0.01110515,0.00189174,0.12610147,-0.01321263,0.99192755
1756066407522,0.20865209,1.09956965,-0.01114273,0.00206471,0.12607848,-0.01322503,0.99192996
1756066407533,0.20867436,1.09962738,-0.01117820,0.00214915,0.12605998,-0.01314516,0.99193320
1756066407545,0.20868669,1.09964359,-0.01118633,0.00216111,0.12608225,-0.01317115,0.99193000
1756066407556,0.20869483,1.09964141,-0.01119339,0.00213559,0.12607874,-0.01324446,0.99192952
1756066407567,0.20869915,1.09964308,-0.01119664,0.00200904,0.12601570,-0.01331893,0.99193680
1756066407578,0.20871209,1.09963563,-0.01116914,0.00192425,0.12598793,-0.01344778,0.99193876
1756066407589,0.20872159,1.09962851,-0.01114878,0.00190752,0.12588075,-0.01358898,0.99195047
1756066407600,0.20873727,1.09961557,-0.01112816,0.00189954,0.12584561,-0.01363630,0.99195430
1756066407611,0.20875733,1.09961277,-0.01113269,0.00189483,0.12581014,-0.01365861,0.99195850
1756066407622,0.20877089,1.09960943,-0.01114127,0.00193060,0.12576069,-0.01365603,0.99196473
1756066407633,0.20879050,1.09960663,-0.01115441,0.00195608,0.12575594,-0.01359971,0.99196606
1756066407645,0.20879729,1.09958214,-0.01113498,0.00197655,0.12572444,-0.01358608,0.99197020
1756066407655,0.20880698,1.09955910,-0.01111105,0.00193568,0.12567279,-0.01369000,0.99197540
1756066407667,0.20881404,1.09952763,-0.01108673,0.00185845,0.12559690,-0.01379247,0.99198374
1756066407678,0.20883028,1.09950790,-0.01108751,0.00170865,0.12555460,-0.01391355,0.99198767
1756066407689,0.20884506,1.09948108,-0.01108462,0.00167492,0.12556373,-0.01391396,0.99198657
1756066407700,0.20885031,1.09945849,-0.01107657,0.00157317,0.12562730,-0.01389701,0.99197892
1756066407711,0.20888059,1.09947750,-0.01108667,0.00151978,0.12567246,-0.01384445,0.99197402
1756066407722,0.20891215,1.09950086,-0.01109648,0.00143363,0.12568487,-0.01383092,0.99197276
1756066407733,0.20893414,1.09952945,-0.01109585,0.00135195,0.12565374,-0.01383238,0.99197680
1756066407744,0.20893328,1.09953946,-0.01107910,0.00136743,0.12562341,-0.01382099,0.99198078
1756066407756,0.20892860,1.09956327,-0.01106438,0.00141731,0.12562166,-0.01370786,0.99198250
1756066407767,0.20891823,1.09958637,-0.01104861,0.00151923,0.12566064,-0.01355824,0.99197947
1756066407778,0.20889546,1.09960973,-0.01104313,0.00160360,0.12566325,-0.01348381,0.99198002
1756066407789,0.20888312,1.09963214,-0.01102975,0.00163409,0.12571961,-0.01342756,0.99197359
1756066407800,0.20887513,1.09965807,-0.01100677,0.00168161,0.12569963,-0.01342209,0.99197612
1756066407811,0.20887963,1.09969243,-0.01097798,0.00175872,0.12566648,-0.01340436,0.99198043
1756066407822,0.20889048,1.09972543,-0.01095849,0.00187311,0.12560587,-0.01335152,0.99198861
1756066407833,0.20890103,1.09975937,-0.01093948,0.00208793,0.12556067,-0.01342680,0.99199288
1756066407844,0.20888539,1.09976745,-0.01088080,0.00211036,0.12549458,-0.01337346,0.99200192
1756066407856,0.20886423,1.09975308,-0.01081169,0.00221582,0.12548444,-0.01338284,0.99200284
1756066407867,0.20884396,1.09974363,-0.01073119,0.00224939,0.12547176,-0.01341877,0.99200389
1756066407878,0.20886089,1.09976879,-0.01069501,0.00232742,0.12544463,-0.01347674,0.99200635
1756066407889,0.20887958,1.09978652,-0.01066869,0.00245372,0.12544093,-0.01347997,0.99200647
1756066407900,0.20889847,1.09980580,-0.01064372,0.00257706,0.12541180,-0.01361167,0.99200805
1756066407911,0.20893140,1.09985995,-0.01063779,0.00261565,0.12538971,-0.01366282,0.99201003
